message_id,date,emoji,reaction_type,count
13281,2025-02-09T19:44:33,❤,emoji,3145
13281,2025-02-09T19:44:33,👍,emoji,547
13281,2025-02-09T19:44:33,🙏,emoji,258
13281,2025-02-09T19:44:33,😢,emoji,54
13282,2025-02-09T20:30:06,❤,emoji,2441
13282,2025-02-09T20:30:06,👍,emoji,374
13282,2025-02-09T20:30:06,🙏,emoji,226
13282,2025-02-09T20:30:06,😢,emoji,44
13283,2025-02-10T14:02:53,❤,emoji,3031
13283,2025-02-10T14:02:53,👍,emoji,460
13283,2025-02-10T14:02:53,🙏,emoji,366
13283,2025-02-10T14:02:53,😢,emoji,76
13284,2025-02-10T19:55:53,❤,emoji,2586
13284,2025-02-10T19:55:53,👍,emoji,476
13284,2025-02-10T19:55:53,🙏,emoji,280
13284,2025-02-10T19:55:53,😢,emoji,57
13285,2025-02-10T20:33:57,❤,emoji,1967
13285,2025-02-10T20:33:57,🙏,emoji,266
13285,2025-02-10T20:33:57,👍,emoji,195
13285,2025-02-10T20:33:57,😢,emoji,33
13286,2025-02-10T21:17:33,❤,emoji,2670
13286,2025-02-10T21:17:33,👍,emoji,451
13286,2025-02-10T21:17:33,🙏,emoji,271
13286,2025-02-10T21:17:33,😢,emoji,44
13287,2025-02-11T15:03:50,❤,emoji,2833
13287,2025-02-11T15:03:50,👍,emoji,399
13287,2025-02-11T15:03:50,🙏,emoji,250
13287,2025-02-11T15:03:50,😢,emoji,48
13288,2025-02-11T19:28:26,❤,emoji,3050
13288,2025-02-11T19:28:26,🙏,emoji,547
13288,2025-02-11T19:28:26,👍,emoji,318
13288,2025-02-11T19:28:26,😢,emoji,67
13289,2025-02-11T20:33:01,❤,emoji,2258
13289,2025-02-11T20:33:01,🙏,emoji,387
13289,2025-02-11T20:33:01,👍,emoji,207
13289,2025-02-11T20:33:01,😢,emoji,45
13290,2025-02-12T08:30:02,😢,emoji,2686
13290,2025-02-12T08:30:02,🙏,emoji,808
13290,2025-02-12T08:30:02,❤,emoji,196
13290,2025-02-12T08:30:02,👍,emoji,166
13294,2025-02-12T11:01:15,❤,emoji,2079
13294,2025-02-12T11:01:15,🙏,emoji,480
13294,2025-02-12T11:01:15,👍,emoji,216
13294,2025-02-12T11:01:15,😢,emoji,46
13295,2025-02-12T11:05:59,❤,emoji,2249
13295,2025-02-12T11:05:59,👍,emoji,408
13295,2025-02-12T11:05:59,🙏,emoji,254
13295,2025-02-12T11:05:59,😢,emoji,45
13296,2025-02-12T11:09:19,❤,emoji,2296
13296,2025-02-12T11:09:19,👍,emoji,470
13296,2025-02-12T11:09:19,🙏,emoji,220
13296,2025-02-12T11:09:19,😢,emoji,77
13297,2025-02-12T11:14:45,❤,emoji,3002
13297,2025-02-12T11:14:45,👍,emoji,711
13297,2025-02-12T11:14:45,🙏,emoji,235
13297,2025-02-12T11:14:45,😢,emoji,73
13298,2025-02-12T20:05:14,❤,emoji,3274
13298,2025-02-12T20:05:14,🙏,emoji,1089
13298,2025-02-12T20:05:14,👍,emoji,474
13298,2025-02-12T20:05:14,😢,emoji,290
13299,2025-02-12T20:44:40,❤,emoji,2507
13299,2025-02-12T20:44:40,👍,emoji,426
13299,2025-02-12T20:44:40,🙏,emoji,375
13299,2025-02-12T20:44:40,😢,emoji,121
13300,2025-02-12T21:19:24,❤,emoji,3398
13300,2025-02-12T21:19:24,🙏,emoji,953
13300,2025-02-12T21:19:24,👍,emoji,341
13300,2025-02-12T21:19:24,😢,emoji,257
13301,2025-02-12T22:30:37,❤,emoji,2438
13301,2025-02-12T22:30:37,🙏,emoji,559
13301,2025-02-12T22:30:37,👍,emoji,280
13301,2025-02-12T22:30:37,😢,emoji,198
13302,2025-02-13T16:23:42,❤,emoji,3266
13302,2025-02-13T16:23:42,👍,emoji,583
13302,2025-02-13T16:23:42,🙏,emoji,334
13302,2025-02-13T16:23:42,😢,emoji,141
13303,2025-02-13T18:58:18,❤,emoji,2708
13303,2025-02-13T18:58:18,👍,emoji,540
13303,2025-02-13T18:58:18,🙏,emoji,267
13303,2025-02-13T18:58:18,😢,emoji,61
13304,2025-02-13T19:14:43,❤,emoji,2889
13304,2025-02-13T19:14:43,👍,emoji,422
13304,2025-02-13T19:14:43,🙏,emoji,232
13304,2025-02-13T19:14:43,😢,emoji,55
13312,2025-02-13T19:28:16,❤,emoji,3304
13312,2025-02-13T19:28:16,👍,emoji,452
13312,2025-02-13T19:28:16,🙏,emoji,326
13312,2025-02-13T19:28:16,😢,emoji,63
13313,2025-02-13T20:08:06,❤,emoji,2472
13313,2025-02-13T20:08:06,👍,emoji,430
13313,2025-02-13T20:08:06,🙏,emoji,234
13313,2025-02-13T20:08:06,😢,emoji,56
13314,2025-02-13T20:18:04,❤,emoji,2928
13314,2025-02-13T20:18:04,👍,emoji,422
13314,2025-02-13T20:18:04,🙏,emoji,275
13314,2025-02-13T20:18:04,😢,emoji,68
13315,2025-02-13T21:06:38,❤,emoji,2406
13315,2025-02-13T21:06:38,🙏,emoji,309
13315,2025-02-13T21:06:38,👍,emoji,206
13315,2025-02-13T21:06:38,😢,emoji,52
13316,2025-02-13T22:02:27,❤,emoji,3082
13316,2025-02-13T22:02:27,👍,emoji,474
13316,2025-02-13T22:02:27,🙏,emoji,286
13316,2025-02-13T22:02:27,😢,emoji,52
13317,2025-02-14T09:13:15,😢,emoji,3578
13317,2025-02-14T09:13:15,🙏,emoji,1183
13317,2025-02-14T09:13:15,👍,emoji,277
13317,2025-02-14T09:13:15,❤,emoji,226
13318,2025-02-14T12:20:20,❤,emoji,2406
13318,2025-02-14T12:20:20,🙏,emoji,411
13318,2025-02-14T12:20:20,👍,emoji,230
13318,2025-02-14T12:20:20,😢,emoji,48
13319,2025-02-14T16:40:27,❤,emoji,1825
13319,2025-02-14T16:40:27,🙏,emoji,274
13319,2025-02-14T16:40:27,👍,emoji,150
13319,2025-02-14T16:40:27,😢,emoji,31
13320,2025-02-14T17:18:59,❤,emoji,2925
13320,2025-02-14T17:18:59,👍,emoji,484
13320,2025-02-14T17:18:59,🙏,emoji,304
13320,2025-02-14T17:18:59,😢,emoji,47
13321,2025-02-14T17:39:55,❤,emoji,3461
13321,2025-02-14T17:39:55,👍,emoji,445
13321,2025-02-14T17:39:55,🙏,emoji,320
13321,2025-02-14T17:39:55,😢,emoji,55
13322,2025-02-14T18:42:25,❤,emoji,3552
13322,2025-02-14T18:42:25,🙏,emoji,389
13322,2025-02-14T18:42:25,👍,emoji,270
13322,2025-02-14T18:42:25,😢,emoji,51
13324,2025-02-14T20:16:36,❤,emoji,2947
13324,2025-02-14T20:16:36,👍,emoji,535
13324,2025-02-14T20:16:36,🙏,emoji,432
13324,2025-02-14T20:16:36,😢,emoji,71
13327,2025-02-14T20:24:22,❤,emoji,3634
13327,2025-02-14T20:24:22,👍,emoji,511
13327,2025-02-14T20:24:22,🙏,emoji,281
13327,2025-02-14T20:24:22,😢,emoji,43
13328,2025-02-14T21:57:51,❤,emoji,3042
13328,2025-02-14T21:57:51,👍,emoji,462
13328,2025-02-14T21:57:51,🙏,emoji,271
13328,2025-02-14T21:57:51,😢,emoji,38
13329,2025-02-14T22:39:52,❤,emoji,3225
13329,2025-02-14T22:39:52,👍,emoji,499
13329,2025-02-14T22:39:52,🙏,emoji,313
13329,2025-02-14T22:39:52,😢,emoji,58
13330,2025-02-15T00:20:52,❤,emoji,3227
13330,2025-02-15T00:20:52,👍,emoji,438
13330,2025-02-15T00:20:52,🙏,emoji,267
13330,2025-02-15T00:20:52,😢,emoji,42
13332,2025-02-15T00:32:52,❤,emoji,3282
13332,2025-02-15T00:32:52,👍,emoji,574
13332,2025-02-15T00:32:52,🙏,emoji,349
13332,2025-02-15T00:32:52,😢,emoji,53
13333,2025-02-15T11:19:09,❤,emoji,2011
13333,2025-02-15T11:19:09,🙏,emoji,305
13333,2025-02-15T11:19:09,👍,emoji,161
13333,2025-02-15T11:19:09,😢,emoji,43
13334,2025-02-15T14:30:41,❤,emoji,3532
13334,2025-02-15T14:30:41,👍,emoji,539
13334,2025-02-15T14:30:41,🙏,emoji,291
13334,2025-02-15T14:30:41,😢,emoji,48
13335,2025-02-15T14:41:35,❤,emoji,3057
13335,2025-02-15T14:41:35,👍,emoji,433
13335,2025-02-15T14:41:35,🙏,emoji,238
13335,2025-02-15T14:41:35,😢,emoji,40
13336,2025-02-15T15:45:57,❤,emoji,2980
13336,2025-02-15T15:45:57,👍,emoji,395
13336,2025-02-15T15:45:57,🙏,emoji,230
13336,2025-02-15T15:45:57,😢,emoji,33
13337,2025-02-15T17:15:41,❤,emoji,2657
13337,2025-02-15T17:15:41,👍,emoji,376
13337,2025-02-15T17:15:41,🙏,emoji,198
13337,2025-02-15T17:15:41,😢,emoji,27
13338,2025-02-15T17:15:59,❤,emoji,2226
13338,2025-02-15T17:15:59,👍,emoji,337
13338,2025-02-15T17:15:59,🙏,emoji,269
13338,2025-02-15T17:15:59,😢,emoji,74
13339,2025-02-15T17:16:11,❤,emoji,2048
13339,2025-02-15T17:16:11,👍,emoji,349
13339,2025-02-15T17:16:11,🙏,emoji,256
13339,2025-02-15T17:16:11,😢,emoji,94
13340,2025-02-15T17:16:22,👍,emoji,1755
13340,2025-02-15T17:16:22,❤,emoji,665
13340,2025-02-15T17:16:22,🙏,emoji,215
13340,2025-02-15T17:16:22,😢,emoji,40
13341,2025-02-15T17:16:31,❤,emoji,2183
13341,2025-02-15T17:16:31,👍,emoji,333
13341,2025-02-15T17:16:31,🙏,emoji,200
13341,2025-02-15T17:16:31,😢,emoji,42
13342,2025-02-15T17:16:41,👍,emoji,1798
13342,2025-02-15T17:16:41,❤,emoji,761
13342,2025-02-15T17:16:41,🙏,emoji,194
13342,2025-02-15T17:16:41,😢,emoji,26
13343,2025-02-15T17:16:51,❤,emoji,2155
13343,2025-02-15T17:16:51,👍,emoji,346
13343,2025-02-15T17:16:51,🙏,emoji,173
13343,2025-02-15T17:16:51,😢,emoji,24
13344,2025-02-15T17:17:01,👍,emoji,1706
13344,2025-02-15T17:17:01,❤,emoji,788
13344,2025-02-15T17:17:01,🙏,emoji,164
13344,2025-02-15T17:17:01,😢,emoji,20
13345,2025-02-15T17:17:13,❤,emoji,2123
13345,2025-02-15T17:17:13,👍,emoji,377
13345,2025-02-15T17:17:13,🙏,emoji,163
13345,2025-02-15T17:17:13,😢,emoji,21
13346,2025-02-15T17:17:22,❤,emoji,2221
13346,2025-02-15T17:17:22,👍,emoji,339
13346,2025-02-15T17:17:22,🙏,emoji,160
13346,2025-02-15T17:17:22,😢,emoji,26
13347,2025-02-15T17:17:32,❤,emoji,2126
13347,2025-02-15T17:17:32,👍,emoji,364
13347,2025-02-15T17:17:32,🙏,emoji,175
13347,2025-02-15T17:17:32,😢,emoji,25
13348,2025-02-15T17:17:40,❤,emoji,2177
13348,2025-02-15T17:17:40,👍,emoji,375
13348,2025-02-15T17:17:40,🙏,emoji,169
13348,2025-02-15T17:17:40,😢,emoji,26
13349,2025-02-15T17:17:48,❤,emoji,2198
13349,2025-02-15T17:17:48,👍,emoji,361
13349,2025-02-15T17:17:48,🙏,emoji,165
13349,2025-02-15T17:17:48,😢,emoji,27
13350,2025-02-15T17:17:57,❤,emoji,2245
13350,2025-02-15T17:17:57,👍,emoji,380
13350,2025-02-15T17:17:57,🙏,emoji,168
13350,2025-02-15T17:17:57,😢,emoji,31
13351,2025-02-15T17:18:06,❤,emoji,2281
13351,2025-02-15T17:18:06,👍,emoji,351
13351,2025-02-15T17:18:06,🙏,emoji,171
13351,2025-02-15T17:18:06,😢,emoji,28
13352,2025-02-15T17:18:15,❤,emoji,2230
13352,2025-02-15T17:18:15,👍,emoji,336
13352,2025-02-15T17:18:15,🙏,emoji,162
13352,2025-02-15T17:18:15,😢,emoji,22
13353,2025-02-15T17:18:22,❤,emoji,2230
13353,2025-02-15T17:18:22,👍,emoji,363
13353,2025-02-15T17:18:22,🙏,emoji,156
13353,2025-02-15T17:18:22,😢,emoji,26
13354,2025-02-15T17:18:32,❤,emoji,2366
13354,2025-02-15T17:18:32,👍,emoji,399
13354,2025-02-15T17:18:32,🙏,emoji,160
13354,2025-02-15T17:18:32,😢,emoji,35
13355,2025-02-15T17:18:41,❤,emoji,2502
13355,2025-02-15T17:18:41,👍,emoji,426
13355,2025-02-15T17:18:41,🙏,emoji,165
13355,2025-02-15T17:18:41,😢,emoji,39
13356,2025-02-15T17:18:49,❤,emoji,3337
13356,2025-02-15T17:18:49,👍,emoji,590
13356,2025-02-15T17:18:49,🙏,emoji,255
13356,2025-02-15T17:18:49,😢,emoji,54
13357,2025-02-15T17:58:39,❤,emoji,2027
13357,2025-02-15T17:58:39,👍,emoji,243
13357,2025-02-15T17:58:39,🙏,emoji,166
13357,2025-02-15T17:58:39,😢,emoji,39
13358,2025-02-15T19:29:52,❤,emoji,2927
13358,2025-02-15T19:29:52,👍,emoji,437
13358,2025-02-15T19:29:52,🙏,emoji,201
13358,2025-02-15T19:29:52,😢,emoji,32
13359,2025-02-15T19:42:40,❤,emoji,3000
13359,2025-02-15T19:42:40,👍,emoji,506
13359,2025-02-15T19:42:40,🙏,emoji,227
13359,2025-02-15T19:42:40,😢,emoji,41
13361,2025-02-15T20:15:03,❤,emoji,3027
13361,2025-02-15T20:15:03,👍,emoji,434
13361,2025-02-15T20:15:03,🙏,emoji,215
13361,2025-02-15T20:15:03,😢,emoji,35
13362,2025-02-15T21:09:07,❤,emoji,3266
13362,2025-02-15T21:09:07,👍,emoji,437
13362,2025-02-15T21:09:07,🙏,emoji,226
13362,2025-02-15T21:09:07,😢,emoji,38
13363,2025-02-15T21:38:38,❤,emoji,3124
13363,2025-02-15T21:38:38,👍,emoji,429
13363,2025-02-15T21:38:38,🙏,emoji,251
13363,2025-02-15T21:38:38,😢,emoji,35
13364,2025-02-15T22:14:18,❤,emoji,3175
13364,2025-02-15T22:14:18,🙏,emoji,680
13364,2025-02-15T22:14:18,👍,emoji,317
13364,2025-02-15T22:14:18,😢,emoji,94
13365,2025-02-15T23:24:02,❤,emoji,3713
13365,2025-02-15T23:24:02,👍,emoji,648
13365,2025-02-15T23:24:02,🙏,emoji,326
13365,2025-02-15T23:24:02,😢,emoji,66
13366,2025-02-16T11:26:58,❤,emoji,2685
13366,2025-02-16T11:26:58,🙏,emoji,927
13366,2025-02-16T11:26:58,😢,emoji,234
13366,2025-02-16T11:26:58,👍,emoji,194
13367,2025-02-16T15:15:52,😢,emoji,2694
13367,2025-02-16T15:15:52,🙏,emoji,1077
13367,2025-02-16T15:15:52,❤,emoji,386
13367,2025-02-16T15:15:52,👍,emoji,156
13368,2025-02-16T20:08:44,❤,emoji,3370
13368,2025-02-16T20:08:44,👍,emoji,532
13368,2025-02-16T20:08:44,🙏,emoji,251
13368,2025-02-16T20:08:44,😢,emoji,70
13369,2025-02-16T21:23:44,❤,emoji,4540
13369,2025-02-16T21:23:44,👍,emoji,691
13369,2025-02-16T21:23:44,🙏,emoji,474
13369,2025-02-16T21:23:44,😢,emoji,89
13370,2025-02-17T12:55:31,❤,emoji,4019
13370,2025-02-17T12:55:31,👍,emoji,651
13370,2025-02-17T12:55:31,🙏,emoji,335
13370,2025-02-17T12:55:31,😢,emoji,62
13371,2025-02-17T15:05:52,❤,emoji,3824
13371,2025-02-17T15:05:52,👍,emoji,666
13371,2025-02-17T15:05:52,🙏,emoji,329
13371,2025-02-17T15:05:52,😢,emoji,79
13372,2025-02-17T21:37:50,❤,emoji,4358
13372,2025-02-17T21:37:50,👍,emoji,628
13372,2025-02-17T21:37:50,🙏,emoji,365
13372,2025-02-17T21:37:50,😢,emoji,84
13373,2025-02-17T23:58:56,❤,emoji,4898
13373,2025-02-17T23:58:56,👍,emoji,823
13373,2025-02-17T23:58:56,🙏,emoji,559
13373,2025-02-17T23:58:56,😢,emoji,96
13374,2025-02-18T10:02:02,❤,emoji,5894
13374,2025-02-18T10:02:02,👍,emoji,631
13374,2025-02-18T10:02:02,🙏,emoji,270
13374,2025-02-18T10:02:02,😢,emoji,60
13375,2025-02-18T11:32:21,❤,emoji,3858
13375,2025-02-18T11:32:21,👍,emoji,660
13375,2025-02-18T11:32:21,🙏,emoji,293
13375,2025-02-18T11:32:21,😢,emoji,78
13376,2025-02-18T15:08:04,❤,emoji,4723
13376,2025-02-18T15:08:04,👍,emoji,684
13376,2025-02-18T15:08:04,🙏,emoji,284
13376,2025-02-18T15:08:04,😢,emoji,113
13383,2025-02-18T16:15:28,❤,emoji,2749
13383,2025-02-18T16:15:28,👍,emoji,365
13383,2025-02-18T16:15:28,🙏,emoji,180
13383,2025-02-18T16:15:28,😢,emoji,64
13384,2025-02-18T17:26:16,❤,emoji,4166
13384,2025-02-18T17:26:16,👍,emoji,692
13384,2025-02-18T17:26:16,🙏,emoji,287
13384,2025-02-18T17:26:16,😢,emoji,83
13385,2025-02-18T18:12:40,❤,emoji,5421
13385,2025-02-18T18:12:40,👍,emoji,869
13385,2025-02-18T18:12:40,🙏,emoji,413
13385,2025-02-18T18:12:40,😢,emoji,114
13386,2025-02-19T09:42:36,😢,emoji,4422
13386,2025-02-19T09:42:36,🙏,emoji,1335
13386,2025-02-19T09:42:36,❤,emoji,544
13386,2025-02-19T09:42:36,👍,emoji,266
13387,2025-02-19T16:14:22,❤,emoji,6345
13387,2025-02-19T16:14:22,👍,emoji,757
13387,2025-02-19T16:14:22,🙏,emoji,401
13387,2025-02-19T16:14:22,😢,emoji,111
13388,2025-02-19T19:43:23,❤,emoji,6776
13388,2025-02-19T19:43:23,👍,emoji,854
13388,2025-02-19T19:43:23,🙏,emoji,469
13388,2025-02-19T19:43:23,😢,emoji,102
13389,2025-02-19T21:32:09,❤,emoji,8576
13389,2025-02-19T21:32:09,🙏,emoji,1021
13389,2025-02-19T21:32:09,👍,emoji,507
13389,2025-02-19T21:32:09,😢,emoji,110
13390,2025-02-19T22:36:32,❤,emoji,6441
13390,2025-02-19T22:36:32,👍,emoji,789
13390,2025-02-19T22:36:32,🙏,emoji,506
13390,2025-02-19T22:36:32,😢,emoji,78
13391,2025-02-19T22:46:15,❤,emoji,7279
13391,2025-02-19T22:46:15,👍,emoji,815
13391,2025-02-19T22:46:15,🙏,emoji,481
13391,2025-02-19T22:46:15,😢,emoji,75
13392,2025-02-19T22:52:22,❤,emoji,5193
13392,2025-02-19T22:52:22,👍,emoji,492
13392,2025-02-19T22:52:22,🙏,emoji,336
13392,2025-02-19T22:52:22,😢,emoji,93
13393,2025-02-19T23:08:19,❤,emoji,8610
13393,2025-02-19T23:08:19,👍,emoji,881
13393,2025-02-19T23:08:19,🙏,emoji,541
13393,2025-02-19T23:08:19,😢,emoji,117
13394,2025-02-20T09:20:24,❤,emoji,6615
13394,2025-02-20T09:20:24,🙏,emoji,1528
13394,2025-02-20T09:20:24,😢,emoji,363
13394,2025-02-20T09:20:24,👍,emoji,203
13395,2025-02-20T11:59:35,❤,emoji,6524
13395,2025-02-20T11:59:35,🙏,emoji,1623
13395,2025-02-20T11:59:35,😢,emoji,398
13395,2025-02-20T11:59:35,👍,emoji,138
13396,2025-02-20T19:39:45,👍,emoji,5063
13396,2025-02-20T19:39:45,❤,emoji,1705
13396,2025-02-20T19:39:45,🙏,emoji,768
13396,2025-02-20T19:39:45,😢,emoji,152
13397,2025-02-20T23:45:57,❤,emoji,6636
13397,2025-02-20T23:45:57,👍,emoji,769
13397,2025-02-20T23:45:57,🙏,emoji,495
13397,2025-02-20T23:45:57,😢,emoji,79
13398,2025-02-21T00:20:54,❤,emoji,4873
13398,2025-02-21T00:20:54,👍,emoji,558
13398,2025-02-21T00:20:54,🙏,emoji,371
13398,2025-02-21T00:20:54,😢,emoji,71
13399,2025-02-21T15:04:27,❤,emoji,5474
13399,2025-02-21T15:04:27,👍,emoji,738
13399,2025-02-21T15:04:27,🙏,emoji,370
13399,2025-02-21T15:04:27,😢,emoji,57
13400,2025-02-21T16:12:28,❤,emoji,5718
13400,2025-02-21T16:12:28,👍,emoji,748
13400,2025-02-21T16:12:28,🙏,emoji,440
13400,2025-02-21T16:12:28,😢,emoji,80
13401,2025-02-21T17:09:23,❤,emoji,5975
13401,2025-02-21T17:09:23,👍,emoji,681
13401,2025-02-21T17:09:23,🙏,emoji,380
13401,2025-02-21T17:09:23,😢,emoji,84
13402,2025-02-21T19:09:33,❤,emoji,5765
13402,2025-02-21T19:09:33,👍,emoji,671
13402,2025-02-21T19:09:33,🙏,emoji,366
13402,2025-02-21T19:09:33,😢,emoji,66
13403,2025-02-21T19:53:32,❤,emoji,5467
13403,2025-02-21T19:53:32,👍,emoji,642
13403,2025-02-21T19:53:32,🙏,emoji,344
13403,2025-02-21T19:53:32,😢,emoji,70
13404,2025-02-21T21:14:13,❤,emoji,5722
13404,2025-02-21T21:14:13,👍,emoji,703
13404,2025-02-21T21:14:13,🙏,emoji,414
13404,2025-02-21T21:14:13,😢,emoji,73
13405,2025-02-21T22:23:10,❤,emoji,5141
13405,2025-02-21T22:23:10,👍,emoji,623
13405,2025-02-21T22:23:10,🙏,emoji,344
13405,2025-02-21T22:23:10,😢,emoji,56
13406,2025-02-21T22:46:21,❤,emoji,5885
13406,2025-02-21T22:46:21,👍,emoji,669
13406,2025-02-21T22:46:21,🙏,emoji,384
13406,2025-02-21T22:46:21,😢,emoji,79
13407,2025-02-21T23:06:30,❤,emoji,5192
13407,2025-02-21T23:06:30,👍,emoji,673
13407,2025-02-21T23:06:30,🙏,emoji,358
13407,2025-02-21T23:06:30,😢,emoji,67
13408,2025-02-21T23:41:12,❤,emoji,5230
13408,2025-02-21T23:41:12,🙏,emoji,505
13408,2025-02-21T23:41:12,👍,emoji,416
13408,2025-02-21T23:41:12,😢,emoji,65
13409,2025-02-21T23:53:04,❤,emoji,4900
13409,2025-02-21T23:53:04,👍,emoji,573
13409,2025-02-21T23:53:04,🙏,emoji,395
13409,2025-02-21T23:53:04,😢,emoji,95
13410,2025-02-22T20:21:53,❤,emoji,5999
13410,2025-02-22T20:21:53,👍,emoji,629
13410,2025-02-22T20:21:53,🙏,emoji,464
13410,2025-02-22T20:21:53,😢,emoji,76
13411,2025-02-22T21:07:53,❤,emoji,4311
13411,2025-02-22T21:07:53,👍,emoji,484
13411,2025-02-22T21:07:53,🙏,emoji,371
13411,2025-02-22T21:07:53,😢,emoji,64
13412,2025-02-23T11:10:16,❤,emoji,4235
13412,2025-02-23T11:10:16,🙏,emoji,1255
13412,2025-02-23T11:10:16,😢,emoji,310
13412,2025-02-23T11:10:16,👍,emoji,194
13413,2025-02-23T15:52:23,❤,emoji,5795
13413,2025-02-23T15:52:23,👍,emoji,552
13413,2025-02-23T15:52:23,🙏,emoji,411
13413,2025-02-23T15:52:23,😢,emoji,80
13414,2025-02-23T16:24:28,❤,emoji,4593
13414,2025-02-23T16:24:28,👍,emoji,500
13414,2025-02-23T16:24:28,🙏,emoji,357
13414,2025-02-23T16:24:28,😢,emoji,96
13415,2025-02-24T08:00:36,❤,emoji,10610
13415,2025-02-24T08:00:36,🙏,emoji,1816
13415,2025-02-24T08:00:36,😢,emoji,463
13415,2025-02-24T08:00:36,👍,emoji,386
13416,2025-02-24T10:36:40,❤,emoji,3269
13416,2025-02-24T10:36:40,🙏,emoji,304
13416,2025-02-24T10:36:40,👍,emoji,250
13416,2025-02-24T10:36:40,😢,emoji,46
13417,2025-02-24T11:15:40,❤,emoji,6133
13417,2025-02-24T11:15:40,🙏,emoji,1628
13417,2025-02-24T11:15:40,😢,emoji,768
13417,2025-02-24T11:15:40,👍,emoji,147
13418,2025-02-24T12:30:33,❤,emoji,8037
13418,2025-02-24T12:30:33,👍,emoji,701
13418,2025-02-24T12:30:33,🙏,emoji,550
13418,2025-02-24T12:30:33,😢,emoji,85
13419,2025-02-24T16:39:24,❤,emoji,3061
13419,2025-02-24T16:39:24,🙏,emoji,302
13419,2025-02-24T16:39:24,👍,emoji,173
13419,2025-02-24T16:39:24,😢,emoji,33
13420,2025-02-24T17:15:38,❤,emoji,5373
13420,2025-02-24T17:15:38,👍,emoji,615
13420,2025-02-24T17:15:38,🙏,emoji,411
13420,2025-02-24T17:15:38,😢,emoji,52
13421,2025-02-24T21:01:44,❤,emoji,5134
13421,2025-02-24T21:01:44,👍,emoji,559
13421,2025-02-24T21:01:44,🙏,emoji,345
13421,2025-02-24T21:01:44,😢,emoji,48
13422,2025-02-24T21:19:38,❤,emoji,6569
13422,2025-02-24T21:19:38,👍,emoji,624
13422,2025-02-24T21:19:38,🙏,emoji,449
13422,2025-02-24T21:19:38,😢,emoji,59
13423,2025-02-24T22:47:42,❤,emoji,6101
13423,2025-02-24T22:47:42,👍,emoji,641
13423,2025-02-24T22:47:42,🙏,emoji,334
13423,2025-02-24T22:47:42,😢,emoji,52
13424,2025-02-24T23:09:30,❤,emoji,5717
13424,2025-02-24T23:09:30,👍,emoji,586
13424,2025-02-24T23:09:30,🙏,emoji,338
13424,2025-02-24T23:09:30,😢,emoji,57
13425,2025-02-24T23:37:46,❤,emoji,10616
13425,2025-02-24T23:37:46,🙏,emoji,1088
13425,2025-02-24T23:37:46,👍,emoji,473
13425,2025-02-24T23:37:46,😢,emoji,100
13426,2025-02-25T11:05:47,❤,emoji,4476
13426,2025-02-25T11:05:47,👍,emoji,577
13426,2025-02-25T11:05:47,🙏,emoji,327
13426,2025-02-25T11:05:47,😢,emoji,53
13427,2025-02-25T16:12:21,❤,emoji,5332
13427,2025-02-25T16:12:21,🙏,emoji,680
13427,2025-02-25T16:12:21,👍,emoji,369
13427,2025-02-25T16:12:21,😢,emoji,70
13428,2025-02-25T16:35:17,❤,emoji,4406
13428,2025-02-25T16:35:17,👍,emoji,550
13428,2025-02-25T16:35:17,🙏,emoji,319
13428,2025-02-25T16:35:17,😢,emoji,47
13429,2025-02-25T20:59:24,❤,emoji,4508
13429,2025-02-25T20:59:24,👍,emoji,566
13429,2025-02-25T20:59:24,🙏,emoji,420
13429,2025-02-25T20:59:24,😢,emoji,61
13430,2025-02-25T21:45:20,❤,emoji,4293
13430,2025-02-25T21:45:20,👍,emoji,496
13430,2025-02-25T21:45:20,🙏,emoji,309
13430,2025-02-25T21:45:20,😢,emoji,58
13431,2025-02-25T22:46:21,❤,emoji,4730
13431,2025-02-25T22:46:21,👍,emoji,592
13431,2025-02-25T22:46:21,🙏,emoji,367
13431,2025-02-25T22:46:21,😢,emoji,63
13432,2025-02-25T22:57:41,❤,emoji,3693
13432,2025-02-25T22:57:41,👍,emoji,449
13432,2025-02-25T22:57:41,🙏,emoji,312
13432,2025-02-25T22:57:41,😢,emoji,67
13433,2025-02-26T11:12:39,❤,emoji,4892
13433,2025-02-26T11:12:39,🙏,emoji,673
13433,2025-02-26T11:12:39,👍,emoji,413
13433,2025-02-26T11:12:39,😢,emoji,87
13434,2025-02-26T17:57:28,❤,emoji,4694
13434,2025-02-26T17:57:28,👍,emoji,536
13434,2025-02-26T17:57:28,🙏,emoji,399
13434,2025-02-26T17:57:28,😢,emoji,83
13435,2025-02-26T20:50:31,❤,emoji,4632
13435,2025-02-26T20:50:31,👍,emoji,484
13435,2025-02-26T20:50:31,🙏,emoji,397
13435,2025-02-26T20:50:31,😢,emoji,102
13436,2025-02-26T21:25:44,❤,emoji,3911
13436,2025-02-26T21:25:44,👍,emoji,412
13436,2025-02-26T21:25:44,🙏,emoji,346
13436,2025-02-26T21:25:44,😢,emoji,105
13437,2025-02-27T11:10:24,❤,emoji,5235
13437,2025-02-27T11:10:24,🙏,emoji,692
13437,2025-02-27T11:10:24,👍,emoji,336
13437,2025-02-27T11:10:24,😢,emoji,97
13447,2025-02-27T17:28:22,❤,emoji,6251
13447,2025-02-27T17:28:22,👍,emoji,791
13447,2025-02-27T17:28:22,🙏,emoji,419
